2026-06-11 20:36:50,419	dropped_fragment	ڈ	PROPN
2026-06-11 20:38:34,788	dropped_fragment	ب	PROPN
2026-06-11 20:50:50,488	dropped_fragment	ڈ	NOUN
2026-06-11 21:17:52,821	dropped_fragment	ا	PROPN
2026-06-11 21:22:35,704	dropped_fragment	ن	PROPN
2026-06-11 21:28:55,118	dropped_fragment	ڈ	NOUN
2026-06-11 21:34:36,403	dropped_fragment	ر	PROPN
2026-06-11 21:36:53,653	dropped_fragment	ڈ	NOUN
2026-06-11 21:46:54,682	dropped_fragment	ا	PROPN
2026-06-11 21:49:52,978	dropped_fragment	ڈ	NOUN
2026-06-11 21:51:54,599	dropped_fragment	ڈ	NOUN
2026-06-11 22:02:56,486	dropped_fragment	ڈ	NOUN
2026-06-11 22:06:38,528	dropped_fragment	آ	PROPN
2026-06-11 22:06:38,529	dropped_fragment	آ	PROPN
2026-06-11 22:08:55,760	dropped_fragment	ڈ	NOUN
2026-06-11 22:10:57,302	dropped_fragment	ٹ	PROPN
2026-06-11 22:15:56,067	dropped_fragment	ڈ	NOUN
2026-06-11 22:42:35,254	dropped_fragment	م	PROPN
2026-06-11 23:04:36,434	dropped_fragment	آ	PROPN
2026-06-11 23:38:36,013	dropped_fragment	ل	PROPN
2026-06-11 23:38:36,014	dropped_fragment	ی	PROPN
2026-06-11 23:48:35,837	dropped_fragment	م	NOUN
2026-06-12 00:30:36,489	dropped_fragment	ا	PROPN
2026-06-12 00:38:38,355	dropped_fragment	آ	PROPN
2026-06-12 01:20:08,185	dropped_fragment	۸	PROPN
2026-06-12 01:23:07,972	dropped_fragment	۱	PROPN
2026-06-12 01:28:37,446	dropped_fragment	ے	PROPN
2026-06-12 03:14:50,166	dropped_fragment	خ	PROPN
2026-06-12 03:52:42,560	dropped_fragment	ر	NOUN
2026-06-12 04:08:42,497	dropped_fragment	ی	PROPN
2026-06-12 04:10:44,307	dropped_fragment	آ	PROPN
2026-06-12 04:42:44,520	dropped_fragment	آ	PROPN
2026-06-12 04:50:44,145	dropped_fragment	ز	NOUN
2026-06-12 04:52:43,962	dropped_fragment	م	NOUN
2026-06-12 05:08:45,807	dropped_fragment	ی	PROPN
2026-06-12 06:12:44,324	dropped_fragment	ب	NOUN
2026-06-12 07:10:45,610	dropped_fragment	آ	PROPN
2026-06-12 07:42:44,776	dropped_fragment	آ	PROPN
2026-06-12 08:16:43,732	dropped_fragment	ن	PROPN
2026-06-12 08:36:35,195	dropped_fragment	م	NOUN
2026-06-12 08:36:35,195	dropped_fragment	م	PROPN
2026-06-12 08:38:43,420	dropped_fragment	ء	NOUN
2026-06-12 08:47:36,978	dropped_fragment	۶	NOUN
2026-06-12 09:40:45,506	dropped_fragment	ا	PROPN
2026-06-12 09:52:37,226	dropped_fragment	ق	PROPN
2026-06-12 10:00:44,747	dropped_fragment	ہ	PROPN
2026-06-12 10:04:44,561	dropped_fragment	ں	NOUN
2026-06-12 11:26:48,229	dropped_fragment	م	PROPN
2026-06-12 11:47:46,850	dropped_fragment	ن	PROPN
2026-06-12 12:02:48,547	dropped_fragment	ا	PROPN
2026-06-12 12:02:48,548	dropped_fragment	۱	PROPN
2026-06-12 12:25:48,892	dropped_fragment	۶	NOUN
2026-06-12 12:34:49,778	dropped_fragment	ن	PROPN
2026-06-12 12:37:49,365	dropped_fragment	ن	PROPN
2026-06-12 12:38:46,398	dropped_fragment	ا	PROPN
2026-06-12 12:46:46,128	dropped_fragment	ں	PROPN
2026-06-12 12:57:53,266	dropped_fragment	ڈ	PROPN
2026-06-12 13:00:47,101	dropped_fragment	ا	PROPN
2026-06-12 13:03:52,320	dropped_fragment	ا	PROPN
2026-06-12 13:24:54,456	dropped_fragment	۹	PROPN
2026-06-12 14:30:48,177	dropped_fragment	ن	NOUN
2026-06-12 14:42:46,925	dropped_fragment	ن	PROPN
2026-06-12 15:10:46,787	dropped_fragment	م	PROPN
2026-06-12 15:12:47,195	dropped_fragment	ی	PROPN
2026-06-12 15:14:05,857	dropped_fragment	ق	PROPN
2026-06-12 15:14:47,652	dropped_fragment	ں	NOUN
2026-06-12 15:28:07,727	dropped_fragment	ق	PROPN
2026-06-12 15:33:10,019	dropped_fragment	ق	PROPN
2026-06-12 15:36:06,224	dropped_fragment	ق	PROPN
2026-06-12 15:42:47,217	dropped_fragment	ن	NOUN
2026-06-12 15:44:47,567	dropped_fragment	ا	NOUN
